"Year","Age","sex","Mortality_Rate"
2000,43,2,0.010304872
2000,44,1,0.016325258
2000,44,2,0.010211836
2000,45,1,0.01657088
2000,45,2,0.0101188
2000,46,1,0.016374084
2000,46,2,0.010235828
2000,47,1,0.016177288
2000,47,2,0.010352856
2000,48,1,0.015980492
2000,48,2,0.010469884
2000,49,1,0.015783696
2000,49,2,0.010586912
2000,50,1,0.0155869
2000,50,2,0.01070394
2000,51,1,0.015935722
2000,51,2,0.01105762
2000,52,1,0.016284544
2000,52,2,0.0114113
2000,53,1,0.016633366
2000,53,2,0.01176498
2000,54,1,0.016982188
2000,54,2,0.01211866
2000,55,1,0.01733101
2000,55,2,0.01247234
2000,56,1,0.01844709
2000,56,2,0.013605042
2000,57,1,0.01956317
2000,57,2,0.014737744
2000,58,1,0.02067925
2000,58,2,0.015870446
2000,59,1,0.02179533
2000,59,2,0.017003148
2000,60,1,0.02291141
2000,60,2,0.01813585
2000,61,1,0.024929806
2000,61,2,0.019760626
2000,62,1,0.026948202
2000,62,2,0.021385402
2000,63,1,0.028966598
2000,63,2,0.023010178
2000,64,1,0.030984994
2000,64,2,0.024634954
2000,65,1,0.03300339
2000,65,2,0.02625973
2000,66,1,0.0366391
2000,66,2,0.029407826
2000,67,1,0.04027481
2000,67,2,0.032555922
2000,68,1,0.04391052
2000,68,2,0.035704018
2000,69,1,0.04754623
2000,69,2,0.038852114
2000,70,1,0.05118194
2000,70,2,0.04200021
2000,71,1,0.056358748
2000,71,2,0.046302748
2000,72,1,0.061535556
2000,72,2,0.050605286
2000,73,1,0.066712364
2000,73,2,0.054907824
2000,74,1,0.071889172
2000,74,2,0.059210362
2000,75,1,0.07706598
2000,75,2,0.0635129
2000,76,1,0.092998488
2000,76,2,0.079079188
2000,77,1,0.108930996
2000,77,2,0.094645476
2000,78,1,0.124863504
2000,78,2,0.110211764
2000,79,1,0.140796012
2000,79,2,0.125778052
2000,80,1,0.15672852
2000,80,2,0.14134434
2000,81,1,0.15672852
2000,81,2,0.14134434
2000,82,1,0.15672852
2000,82,2,0.14134434
2000,83,1,0.15672852
2000,83,2,0.14134434
2000,84,1,0.15672852
2000,84,2,0.14134434
2000,85,1,0.15672852
2000,85,2,0.14134434
2000,86,1,0.15672852
2000,86,2,0.14134434
2000,87,1,0.15672852
2000,87,2,0.14134434
2000,88,1,0.15672852
2000,88,2,0.14134434
2000,89,1,0.15672852
2000,89,2,0.14134434
2000,90,1,0.15672852
2000,90,2,0.14134434
2000,91,1,0.15672852
2000,91,2,0.14134434
2000,92,1,0.15672852
2000,92,2,0.14134434
2000,93,1,0.15672852
2000,93,2,0.14134434
2000,94,1,0.15672852
2000,94,2,0.14134434
2000,95,1,0.15672852
2000,95,2,0.14134434
2000,96,1,0.15672852
2000,96,2,0.14134434
2000,97,1,0.15672852
2000,97,2,0.14134434
2000,98,1,0.15672852
2000,98,2,0.14134434
2000,99,1,0.15672852
2000,99,2,0.14134434
2000,100,1,0.15672852
2000,100,2,0.14134434
2000,101,1,0.15672852
2000,101,2,0.14134434
2000,102,1,0.15672852
2000,102,2,0.14134434
2000,103,1,0.15672852
2000,103,2,0.14134434
2001,1,1,0.008414324
2001,1,2,0.00758597
2001,2,1,0.006781124
2001,2,2,0.006111049
2001,3,1,0.005147924
2001,3,2,0.004636128
2001,4,1,0.003514724
2001,4,2,0.003161207
2001,5,1,0.001881524
2001,5,2,0.001686286
2001,6,1,0.001758417
2001,6,2,0.001555182
2001,7,1,0.00163531
2001,7,2,0.001424078
2001,8,1,0.001512204
2001,8,2,0.001292974
2001,9,1,0.001389097
2001,9,2,0.00116187
2001,10,1,0.00126599
2001,10,2,0.001030766
2001,11,1,0.001294988
2001,11,2,0.001145904
2001,12,1,0.001323985
2001,12,2,0.001261042
2001,13,1,0.001352983
2001,13,2,0.00137618
2001,14,1,0.00138198
2001,14,2,0.001491318
2001,15,1,0.001410978
2001,15,2,0.001606456
2001,16,1,0.001647796
2001,16,2,0.002327026
2001,17,1,0.001884614
2001,17,2,0.003047597
2001,18,1,0.002121432
2001,18,2,0.003768167
2001,19,1,0.00235825
2001,19,2,0.004488738
2001,20,1,0.002595068
2001,20,2,0.005209308
2001,21,1,0.003435221
2001,21,2,0.006202111
2001,22,1,0.004275374
2001,22,2,0.007194914
2001,23,1,0.005115528
2001,23,2,0.008187716
2001,24,1,0.005955681
2001,24,2,0.009180519
2001,25,1,0.006795834
2001,25,2,0.010173322
2001,26,1,0.007837842
2001,26,2,0.010639222
2001,27,1,0.00887985
2001,27,2,0.011105122
2001,28,1,0.009921858
2001,28,2,0.011571022
2001,29,1,0.010963866
2001,29,2,0.012036922
2001,30,1,0.012005874
2001,30,2,0.012502822
2001,31,1,0.012424172
2001,31,2,0.012402937
2001,32,1,0.012842471
2001,32,2,0.012303052
2001,33,1,0.013260769
2001,33,2,0.012203166
2001,34,1,0.013679068
2001,34,2,0.012103281
2001,35,1,0.014097366
2001,35,2,0.012003396
2001,36,1,0.014382696
2001,36,2,0.011775722
2001,37,1,0.014668027
2001,37,2,0.011548048
2001,38,1,0.014953357
2001,38,2,0.011320374
2001,39,1,0.015238688
2001,39,2,0.0110927
2001,40,1,0.015524018
2001,40,2,0.010865026
2001,41,1,0.015780112
2001,41,2,0.010766812
2001,42,1,0.016036205
2001,42,2,0.010668599
2001,43,1,0.016292299
2001,43,2,0.010570385
2001,44,1,0.016548392
2001,44,2,0.010472172
2001,45,1,0.016804486
2001,45,2,0.010373958
2001,46,1,0.016616829
2001,46,2,0.010459036
2001,47,1,0.016429172
2001,47,2,0.010544113
2001,48,1,0.016241514
2001,48,2,0.010629191
2001,49,1,0.016053857
2001,49,2,0.010714268
2001,50,1,0.0158662
2001,50,2,0.010799346
2001,51,1,0.016174623
2001,51,2,0.011120864
2001,52,1,0.016483046
2001,52,2,0.011442381
2001,53,1,0.016791468
2001,53,2,0.011763899
2001,54,1,0.017099891
2001,54,2,0.012085416
2001,55,1,0.017408314
2001,55,2,0.012406934
2001,56,1,0.018536234
2001,56,2,0.01351503
2001,57,1,0.019664154
2001,57,2,0.014623126
2001,58,1,0.020792074
2001,58,2,0.015731222
2001,59,1,0.021919994
2001,59,2,0.016839318
2001,60,1,0.023047914
2001,60,2,0.017947414
2001,61,1,0.025075376
2001,61,2,0.019556222
2001,62,1,0.027102839
2001,62,2,0.02116503
2001,63,1,0.029130301
2001,63,2,0.022773838
2001,64,1,0.031157764
2001,64,2,0.024382646
2001,65,1,0.033185226
2001,65,2,0.025991454
2001,66,1,0.036830317
2001,66,2,0.02911419
2001,67,1,0.040475408
2001,67,2,0.032236927
2001,68,1,0.0441205
2001,68,2,0.035359663
2001,69,1,0.047765591
2001,69,2,0.0384824
2001,70,1,0.051410682
2001,70,2,0.041605136
2001,71,1,0.056613612
2001,71,2,0.045913227
2001,72,1,0.061816541
2001,72,2,0.050221318
2001,73,1,0.067019471
2001,73,2,0.054529408
2001,74,1,0.0722224
2001,74,2,0.058837499
2001,75,1,0.07742533
2001,75,2,0.06314559
2001,76,1,0.093366649
2001,76,2,0.078785936
2001,77,1,0.109307968
2001,77,2,0.094426281
2001,78,1,0.125249288
2001,78,2,0.110066627
2001,79,1,0.141190607
2001,79,2,0.125706972
2001,80,1,0.157131926
2001,80,2,0.141347318
2001,81,1,0.157131926
2001,81,2,0.141347318
2001,82,1,0.157131926
2001,82,2,0.141347318
2001,83,1,0.157131926
2001,83,2,0.141347318
2001,84,1,0.157131926
2001,84,2,0.141347318
2001,85,1,0.157131926
2001,85,2,0.141347318
2001,86,1,0.157131926
2001,86,2,0.141347318
2001,87,1,0.157131926
2001,87,2,0.141347318
2001,88,1,0.157131926
2001,88,2,0.141347318
2001,89,1,0.157131926
2001,89,2,0.141347318
2001,90,1,0.157131926
2001,90,2,0.141347318
2001,91,1,0.157131926
2001,91,2,0.141347318
2001,92,1,0.157131926
2001,92,2,0.141347318
2001,93,1,0.157131926
2001,93,2,0.141347318
2001,94,1,0.157131926
2001,94,2,0.141347318
2001,95,1,0.157131926
2001,95,2,0.141347318
2001,96,1,0.157131926
2001,96,2,0.141347318
2001,97,1,0.157131926
2001,97,2,0.141347318
2001,98,1,0.157131926
2001,98,2,0.141347318
2001,99,1,0.157131926
2001,99,2,0.141347318
2001,100,1,0.157131926
2001,100,2,0.141347318
2001,101,1,0.157131926
2001,101,2,0.141347318
2001,102,1,0.157131926
2001,102,2,0.141347318
2001,103,1,0.157131926
2001,103,2,0.141347318
2002,1,1,0.007927788
2002,1,2,0.00712614
2002,2,1,0.006395926
2002,2,2,0.005744386
2002,3,1,0.004864063
2002,3,2,0.004362631
2002,4,1,0.003332201
2002,4,2,0.002980877
2002,5,1,0.001800338
2002,5,2,0.001599122
2002,6,1,0.001691072
2002,6,2,0.001483476
2002,7,1,0.001581807
2002,7,2,0.00136783
2002,8,1,0.001472541
2002,8,2,0.001252184
2002,9,1,0.001363276
2002,9,2,0.001136538
2002,10,1,0.00125401
2002,10,2,0.001020892
2002,11,1,0.001283255
2002,11,2,0.001126874
2002,12,1,0.0013125
2002,12,2,0.001232856
2002,13,1,0.001341746
2002,13,2,0.001338838
2002,14,1,0.001370991
2002,14,2,0.00144482
2002,15,1,0.001400236
2002,15,2,0.001550802
2002,16,1,0.001637576
2002,16,2,0.002263547
2002,17,1,0.001874916
2002,17,2,0.002976292
2002,18,1,0.002112256
2002,18,2,0.003689036
2002,19,1,0.002349596
2002,19,2,0.004401781
2002,20,1,0.002586936
2002,20,2,0.005114526
2002,21,1,0.003382398
2002,21,2,0.006078796
2002,22,1,0.004177861
2002,22,2,0.007043065
2002,23,1,0.004973323
2002,23,2,0.008007335
2002,24,1,0.005768786
2002,24,2,0.008971604
2002,25,1,0.006564248
2002,25,2,0.009935874
2002,26,1,0.00760711
2002,26,2,0.01043377
2002,27,1,0.008649972
2002,27,2,0.010931666
2002,28,1,0.009692834
2002,28,2,0.011429562
2002,29,1,0.010735696
2002,29,2,0.011927458
2002,30,1,0.011778558
2002,30,2,0.012425354
2002,31,1,0.012240349
2002,31,2,0.01235561
2002,32,1,0.01270214
2002,32,2,0.012285865
2002,33,1,0.01316393
2002,33,2,0.012216121
2002,34,1,0.013625721
2002,34,2,0.012146376
2002,35,1,0.014087512
2002,35,2,0.012076632
2002,36,1,0.014411063
2002,36,2,0.01189052
2002,37,1,0.014734614
2002,37,2,0.011704408
2002,38,1,0.015058164
2002,38,2,0.011518296
2002,39,1,0.015381715
2002,39,2,0.011332184
2002,40,1,0.015705266
2002,40,2,0.011146072
2002,41,1,0.015971831
2002,41,2,0.011042681
2002,42,1,0.016238396
2002,42,2,0.01093929
2002,43,1,0.016504962
2002,43,2,0.010835898
2002,44,1,0.016771527
2002,44,2,0.010732507
2002,45,1,0.017038092
2002,45,2,0.010629116
2002,46,1,0.016859574
2002,46,2,0.010682243
2002,47,1,0.016681055
2002,47,2,0.01073537
2002,48,1,0.016502537
2002,48,2,0.010788498
2002,49,1,0.016324018
2002,49,2,0.010841625
2002,50,1,0.0161455
2002,50,2,0.010894752
2002,51,1,0.016413524
2002,51,2,0.011184107
2002,52,1,0.016681547
2002,52,2,0.011473462
2002,53,1,0.016949571
2002,53,2,0.011762818
2002,54,1,0.017217594
2002,54,2,0.012052173
2002,55,1,0.017485618
2002,55,2,0.012341528
2002,56,1,0.018625378
2002,56,2,0.013425018
2002,57,1,0.019765138
2002,57,2,0.014508508
2002,58,1,0.020904898
2002,58,2,0.015591998
2002,59,1,0.022044658
2002,59,2,0.016675488
2002,60,1,0.023184418
2002,60,2,0.017758978
2002,61,1,0.025220947
2002,61,2,0.019351818
2002,62,1,0.027257476
2002,62,2,0.020944658
2002,63,1,0.029294004
2002,63,2,0.022537498
2002,64,1,0.031330533
2002,64,2,0.024130338
2002,65,1,0.033367062
2002,65,2,0.025723178
2002,66,1,0.037021534
2002,66,2,0.028820555
2002,67,1,0.040676007
2002,67,2,0.031917932
2002,68,1,0.044330479
2002,68,2,0.035015308
2002,69,1,0.047984952
2002,69,2,0.038112685
2002,70,1,0.051639424
2002,70,2,0.041210062
2002,71,1,0.056868475
2002,71,2,0.045523706
2002,72,1,0.062097526
2002,72,2,0.049837349
2002,73,1,0.067326578
2002,73,2,0.054150993
2002,74,1,0.072555629
2002,74,2,0.058464636
2002,75,1,0.07778468
2002,75,2,0.06277828
2002,76,1,0.09373481
2002,76,2,0.078492683
2002,77,1,0.109684941
2002,77,2,0.094207086
2002,78,1,0.125635071
2002,78,2,0.10992149
2002,79,1,0.141585202
2002,79,2,0.125635893
2002,80,1,0.157535332
2002,80,2,0.141350296
2002,81,1,0.157535332
2002,81,2,0.141350296
2002,82,1,0.157535332
2002,82,2,0.141350296
2002,83,1,0.157535332
2002,83,2,0.141350296
2002,84,1,0.157535332
2002,84,2,0.141350296
2002,85,1,0.157535332
2002,85,2,0.141350296
2002,86,1,0.157535332
2002,86,2,0.141350296
2002,87,1,0.157535332
2002,87,2,0.141350296
2002,88,1,0.157535332
2002,88,2,0.141350296
2002,89,1,0.157535332
2002,89,2,0.141350296
2002,90,1,0.157535332
2002,90,2,0.141350296
2002,91,1,0.157535332
2002,91,2,0.141350296
2002,92,1,0.157535332
2002,92,2,0.141350296
2002,93,1,0.157535332
2002,93,2,0.141350296
2002,94,1,0.157535332
2002,94,2,0.141350296
2002,95,1,0.157535332
2002,95,2,0.141350296
2002,96,1,0.157535332
2002,96,2,0.141350296
2002,97,1,0.157535332
2002,97,2,0.141350296
2002,98,1,0.157535332
2002,98,2,0.141350296
2002,99,1,0.157535332
2002,99,2,0.141350296
2002,100,1,0.157535332
2002,100,2,0.141350296
2002,101,1,0.157535332
2002,101,2,0.141350296
2002,102,1,0.157535332
2002,102,2,0.141350296
2002,103,1,0.157535332
2002,103,2,0.141350296
2003,1,1,0.007441252
2003,1,2,0.00666631
2003,2,1,0.006010727
2003,2,2,0.005377722
2003,3,1,0.004580202
2003,3,2,0.004089134
2003,4,1,0.003149677
2003,4,2,0.002800546
2003,5,1,0.001719152
2003,5,2,0.001511958
2003,6,1,0.001623728
2003,6,2,0.00141177
2003,7,1,0.001528303
2003,7,2,0.001311582
2003,8,1,0.001432879
2003,8,2,0.001211394
2003,9,1,0.001337454
2003,9,2,0.001111206
2003,10,1,0.00124203
2003,10,2,0.001011018
2003,11,1,0.001271523
2003,11,2,0.001107844
2003,12,1,0.001301016
2003,12,2,0.00120467
2003,13,1,0.001330508
2003,13,2,0.001301496
2003,14,1,0.001360001
2003,14,2,0.001398322
2003,15,1,0.001389494
2003,15,2,0.001495148
2003,16,1,0.001627356
2003,16,2,0.002200067
2003,17,1,0.001865218
2003,17,2,0.002904986
2003,18,1,0.00210308
2003,18,2,0.003609906
2003,19,1,0.002340942
2003,19,2,0.004314825
2003,20,1,0.002578804
2003,20,2,0.005019744
2003,21,1,0.003329576
2003,21,2,0.00595548
2003,22,1,0.004080347
2003,22,2,0.006891217
2003,23,1,0.004831119
2003,23,2,0.007826953
2003,24,1,0.00558189
2003,24,2,0.00876269
2003,25,1,0.006332662
2003,25,2,0.009698426
2003,26,1,0.007376378
2003,26,2,0.010228318
2003,27,1,0.008420094
2003,27,2,0.01075821
2003,28,1,0.00946381
2003,28,2,0.011288102
2003,29,1,0.010507526
2003,29,2,0.011817994
2003,30,1,0.011551242
2003,30,2,0.012347886
2003,31,1,0.012056525
2003,31,2,0.012308282
2003,32,1,0.012561808
2003,32,2,0.012268679
2003,33,1,0.013067092
2003,33,2,0.012229075
2003,34,1,0.013572375
2003,34,2,0.012189472
2003,35,1,0.014077658
2003,35,2,0.012149868
2003,36,1,0.014439429
2003,36,2,0.012005318
2003,37,1,0.0148012
2003,37,2,0.011860768
2003,38,1,0.015162972
2003,38,2,0.011716218
2003,39,1,0.015524743
2003,39,2,0.011571668
2003,40,1,0.015886514
2003,40,2,0.011427118
2003,41,1,0.016163551
2003,41,2,0.011318549
2003,42,1,0.016440588
2003,42,2,0.01120998
2003,43,1,0.016717624
2003,43,2,0.011101412
2003,44,1,0.016994661
2003,44,2,0.010992843
2003,45,1,0.017271698
2003,45,2,0.010884274
2003,46,1,0.017102318
2003,46,2,0.010905451
2003,47,1,0.016932939
2003,47,2,0.010926628
2003,48,1,0.016763559
2003,48,2,0.010947804
2003,49,1,0.01659418
2003,49,2,0.010968981
2003,50,1,0.0164248
2003,50,2,0.010990158
2003,51,1,0.016652424
2003,51,2,0.011247351
2003,52,1,0.016880049
2003,52,2,0.011504544
2003,53,1,0.017107673
2003,53,2,0.011761736
2003,54,1,0.017335298
2003,54,2,0.012018929
2003,55,1,0.017562922
2003,55,2,0.012276122
2003,56,1,0.018714522
2003,56,2,0.013335006
2003,57,1,0.019866122
2003,57,2,0.01439389
2003,58,1,0.021017722
2003,58,2,0.015452774
2003,59,1,0.022169322
2003,59,2,0.016511658
2003,60,1,0.023320922
2003,60,2,0.017570542
2003,61,1,0.025366517
2003,61,2,0.019147414
2003,62,1,0.027412112
2003,62,2,0.020724286
2003,63,1,0.029457708
2003,63,2,0.022301158
2003,64,1,0.031503303
2003,64,2,0.02387803
2003,65,1,0.033548898
2003,65,2,0.025454902
2003,66,1,0.037212752
2003,66,2,0.028526919
2003,67,1,0.040876605
2003,67,2,0.031598936
2003,68,1,0.044540459
2003,68,2,0.034670954
2003,69,1,0.048204312
2003,69,2,0.037742971
2003,70,1,0.051868166
2003,70,2,0.040814988
2003,71,1,0.057123339
2003,71,2,0.045134184
2003,72,1,0.062378512
2003,72,2,0.049453381
2003,73,1,0.067633684
2003,73,2,0.053772577
2003,74,1,0.072888857
2003,74,2,0.058091774
2003,75,1,0.07814403
2003,75,2,0.06241097
2003,76,1,0.094102972
2003,76,2,0.078199431
2003,77,1,0.110061913
2003,77,2,0.093987892
2003,78,1,0.126020855
2003,78,2,0.109776352
2003,79,1,0.141979796
2003,79,2,0.125564813
2003,80,1,0.157938738
2003,80,2,0.141353274
2003,81,1,0.157938738
2003,81,2,0.141353274
2003,82,1,0.157938738
2003,82,2,0.141353274
2003,83,1,0.157938738
2003,83,2,0.141353274
2003,84,1,0.157938738
2003,84,2,0.141353274
2003,85,1,0.157938738
2003,85,2,0.141353274
2003,86,1,0.157938738
2003,86,2,0.141353274
2003,87,1,0.157938738
2003,87,2,0.141353274
2003,88,1,0.157938738
2003,88,2,0.141353274
2003,89,1,0.157938738
2003,89,2,0.141353274
2003,90,1,0.157938738
2003,90,2,0.141353274
2003,91,1,0.157938738
2003,91,2,0.141353274
2003,92,1,0.157938738
2003,92,2,0.141353274
2003,93,1,0.157938738
2003,93,2,0.141353274
2003,94,1,0.157938738
2003,94,2,0.141353274
2003,95,1,0.157938738
2003,95,2,0.141353274
2003,96,1,0.157938738
2003,96,2,0.141353274
2003,97,1,0.157938738
2003,97,2,0.141353274
2003,98,1,0.157938738
2003,98,2,0.141353274
2003,99,1,0.157938738
2003,99,2,0.141353274
2003,100,1,0.157938738
2003,100,2,0.141353274
2003,101,1,0.157938738
2003,101,2,0.141353274
2003,102,1,0.157938738
2003,102,2,0.141353274
2003,103,1,0.157938738
2003,103,2,0.141353274
2004,1,1,0.006954716
2004,1,2,0.00620648
2004,2,1,0.005625529
2004,2,2,0.005011059
2004,3,1,0.004296341
2004,3,2,0.003815637
2004,4,1,0.002967154
2004,4,2,0.002620216
2004,5,1,0.001637966
2004,5,2,0.001424794
2004,6,1,0.001556383
2004,6,2,0.001340064
2004,7,1,0.0014748
2004,7,2,0.001255334
2004,8,1,0.001393216
2004,8,2,0.001170604
2004,9,1,0.001311633
2004,9,2,0.001085874
2004,10,1,0.00123005
2004,10,2,0.001001144
2004,11,1,0.00125979
2004,11,2,0.001088814
2004,12,1,0.001289531
2004,12,2,0.001176484
2004,13,1,0.001319271
2004,13,2,0.001264154
2004,14,1,0.001349012
2004,14,2,0.001351824
2004,15,1,0.001378752
2004,15,2,0.001439494
2004,16,1,0.001617136
2004,16,2,0.002136588
2004,17,1,0.00185552
2004,17,2,0.002833681
2004,18,1,0.002093904
2004,18,2,0.003530775
2004,19,1,0.002332288
2004,19,2,0.004227868
2004,20,1,0.002570672
2004,20,2,0.004924962
2004,21,1,0.003276753
2004,21,2,0.005832165
2004,22,1,0.003982834
2004,22,2,0.006739368
2004,23,1,0.004688914
2004,23,2,0.007646572
2004,24,1,0.005394995
2004,24,2,0.008553775
2004,25,1,0.006101076
2004,25,2,0.009460978
2004,26,1,0.007145646
2004,26,2,0.010022866
2004,27,1,0.008190216
2004,27,2,0.010584754
2004,28,1,0.009234786
2004,28,2,0.011146642
2004,29,1,0.010279356
2004,29,2,0.01170853
2004,30,1,0.011323926
2004,30,2,0.012270418
2004,31,1,0.011872702
2004,31,2,0.012260955
2004,32,1,0.012421477
2004,32,2,0.012251492
2004,33,1,0.012970253
2004,33,2,0.01224203
2004,34,1,0.013519028
2004,34,2,0.012232567
2004,35,1,0.014067804
2004,35,2,0.012223104
2004,36,1,0.014467796
2004,36,2,0.012120116
2004,37,1,0.014867787
2004,37,2,0.012017128
2004,38,1,0.015267779
2004,38,2,0.01191414
2004,39,1,0.01566777
2004,39,2,0.011811152
2004,40,1,0.016067762
2004,40,2,0.011708164
2004,41,1,0.01635527
2004,41,2,0.011594418
2004,42,1,0.016642779
2004,42,2,0.011480671
2004,43,1,0.016930287
2004,43,2,0.011366925
2004,44,1,0.017217796
2004,44,2,0.011253178
2004,45,1,0.017505304
2004,45,2,0.011139432
2004,46,1,0.017345063
2004,46,2,0.011128658
2004,47,1,0.017184822
2004,47,2,0.011117885
2004,48,1,0.017024582
2004,48,2,0.011107111
2004,49,1,0.016864341
2004,49,2,0.011096338
2004,50,1,0.0167041
2004,50,2,0.011085564
2004,51,1,0.016891325
2004,51,2,0.011310594
2004,52,1,0.01707855
2004,52,2,0.011535625
2004,53,1,0.017265776
2004,53,2,0.011760655
2004,54,1,0.017453001
2004,54,2,0.011985686
2004,55,1,0.017640226
2004,55,2,0.012210716
2004,56,1,0.018803666
2004,56,2,0.013244994
2004,57,1,0.019967106
2004,57,2,0.014279272
2004,58,1,0.021130546
2004,58,2,0.01531355
2004,59,1,0.022293986
2004,59,2,0.016347828
2004,60,1,0.023457426
2004,60,2,0.017382106
2004,61,1,0.025512088
2004,61,2,0.01894301
2004,62,1,0.027566749
2004,62,2,0.020503914
2004,63,1,0.029621411
2004,63,2,0.022064818
2004,64,1,0.031676072
2004,64,2,0.023625722
2004,65,1,0.033730734
2004,65,2,0.025186626
2004,66,1,0.037403969
2004,66,2,0.028233284
2004,67,1,0.041077204
2004,67,2,0.031279941
2004,68,1,0.044750438
2004,68,2,0.034326599
2004,69,1,0.048423673
2004,69,2,0.037373256
2004,70,1,0.052096908
2004,70,2,0.040419914
2004,71,1,0.057378202
2004,71,2,0.044744663
2004,72,1,0.062659497
2004,72,2,0.049069412
2004,73,1,0.067940791
2004,73,2,0.053394162
2004,74,1,0.073222086
2004,74,2,0.057718911
2004,75,1,0.07850338
2004,75,2,0.06204366
2004,76,1,0.094471133
2004,76,2,0.077906178
2004,77,1,0.110438886
2004,77,2,0.093768697
2004,78,1,0.126406638
2004,78,2,0.109631215
2004,79,1,0.142374391
2004,79,2,0.125493734
2004,80,1,0.158342144
2004,80,2,0.141356252
2004,81,1,0.158342144
2004,81,2,0.141356252
2004,82,1,0.158342144
2004,82,2,0.141356252
2004,83,1,0.158342144
2004,83,2,0.141356252
2004,84,1,0.158342144
2004,84,2,0.141356252
2004,85,1,0.158342144
2004,85,2,0.141356252
2004,86,1,0.158342144
2004,86,2,0.141356252
2004,87,1,0.158342144
2004,87,2,0.141356252
2004,88,1,0.158342144
2004,88,2,0.141356252
2004,89,1,0.158342144
2004,89,2,0.141356252
2004,90,1,0.158342144
2004,90,2,0.141356252
2004,91,1,0.158342144
2004,91,2,0.141356252
2004,92,1,0.158342144
2004,92,2,0.141356252
2004,93,1,0.158342144
2004,93,2,0.141356252
2004,94,1,0.158342144
2004,94,2,0.141356252
2004,95,1,0.158342144
2004,95,2,0.141356252
2004,96,1,0.158342144
2004,96,2,0.141356252
2004,97,1,0.158342144
2004,97,2,0.141356252
2004,98,1,0.158342144
2004,98,2,0.141356252
2004,99,1,0.158342144
2004,99,2,0.141356252
2004,100,1,0.158342144
2004,100,2,0.141356252
2004,101,1,0.158342144
2004,101,2,0.141356252
2004,102,1,0.158342144
2004,102,2,0.141356252
2004,103,1,0.158342144
2004,103,2,0.141356252
2005,1,1,0.00646818
2005,1,2,0.00574665
2005,2,1,0.00524033
2005,2,2,0.004644395
2005,3,1,0.00401248
2005,3,2,0.00354214
2005,4,1,0.00278463
2005,4,2,0.002439885
2005,5,1,0.00155678
2005,5,2,0.00133763
2005,6,1,0.001489038
2005,6,2,0.001268358
2005,7,1,0.001421296
2005,7,2,0.001199086
2005,8,1,0.001353554
2005,8,2,0.001129814
2005,9,1,0.001285812
2005,9,2,0.001060542
2005,10,1,0.00121807
2005,10,2,0.00099127
2005,11,1,0.001248058
2005,11,2,0.001069784
2005,12,1,0.001278046
2005,12,2,0.001148298
2005,13,1,0.001308034
2005,13,2,0.001226812
2005,14,1,0.001338022
2005,14,2,0.001305326
2005,15,1,0.00136801
2005,15,2,0.00138384
2005,16,1,0.001606916
2005,16,2,0.002073108
2005,17,1,0.001845822
2005,17,2,0.002762376
2005,18,1,0.002084728
2005,18,2,0.003451644
2005,19,1,0.002323634
2005,19,2,0.004140912
2005,20,1,0.00256254
2005,20,2,0.00483018
2005,21,1,0.00322393
2005,21,2,0.00570885
2005,22,1,0.00388532
2005,22,2,0.00658752
2005,23,1,0.00454671
2005,23,2,0.00746619
2005,24,1,0.0052081
2005,24,2,0.00834486
2005,25,1,0.00586949
2005,25,2,0.00922353
2005,26,1,0.006914914
2005,26,2,0.009817414
2005,27,1,0.007960338
2005,27,2,0.010411298
2005,28,1,0.009005762
2005,28,2,0.011005182
2005,29,1,0.010051186
2005,29,2,0.011599066
2005,30,1,0.01109661
2005,30,2,0.01219295
2005,31,1,0.011688878
2005,31,2,0.012213628
2005,32,1,0.012281146
2005,32,2,0.012234306
2005,33,1,0.012873414
2005,33,2,0.012254984
2005,34,1,0.013465682
2005,34,2,0.012275662
2005,35,1,0.01405795
2005,35,2,0.01229634
2005,36,1,0.014496162
2005,36,2,0.012234914
2005,37,1,0.014934374
2005,37,2,0.012173488
2005,38,1,0.015372586
2005,38,2,0.012112062
2005,39,1,0.015810798
2005,39,2,0.012050636
2005,40,1,0.01624901
2005,40,2,0.01198921
2005,41,1,0.01654699
2005,41,2,0.011870286
2005,42,1,0.01684497
2005,42,2,0.011751362
2005,43,1,0.01714295
2005,43,2,0.011632438
2005,44,1,0.01744093
2005,44,2,0.011513514
2005,45,1,0.01773891
2005,45,2,0.01139459
2005,46,1,0.017587808
2005,46,2,0.011351866
2005,47,1,0.017436706
2005,47,2,0.011309142
2005,48,1,0.017285604
2005,48,2,0.011266418
2005,49,1,0.017134502
2005,49,2,0.011223694
2005,50,1,0.0169834
2005,50,2,0.01118097
2005,51,1,0.017130226
2005,51,2,0.011373838
2005,52,1,0.017277052
2005,52,2,0.011566706
2005,53,1,0.017423878
2005,53,2,0.011759574
2005,54,1,0.017570704
2005,54,2,0.011952442
2005,55,1,0.01771753
2005,55,2,0.01214531
2005,56,1,0.01889281
2005,56,2,0.013154982
2005,57,1,0.02006809
2005,57,2,0.014164654
2005,58,1,0.02124337
2005,58,2,0.015174326
2005,59,1,0.02241865
2005,59,2,0.016183998
2005,60,1,0.02359393
2005,60,2,0.01719367
2005,61,1,0.025657658
2005,61,2,0.018738606
2005,62,1,0.027721386
2005,62,2,0.020283542
2005,63,1,0.029785114
2005,63,2,0.021828478
2005,64,1,0.031848842
2005,64,2,0.023373414
2005,65,1,0.03391257
2005,65,2,0.02491835
